,MatchNo,MatchID,Year,Venue,Innings,VenueAvg,TeamBatting,TeamBowling,TeamBattingAvg,Batters,Bowlers,Batter1SR,Batter2SR,Batter3SR,Bowler1E,Bowler2E,Bowler3E,RunsScored,Wickets
467,233,829759,2015,Punjab Cricket Assoc,2,0.5494949494949495,Sunrisers Hyderabad,Kings XI Punjab,0.4194061505832445,"['M Vijay', 'M Vohra', 'SE Marsh', 'GJ Bailey']","['TA Boult', 'B Kumar', 'P Kumar']",0.7025193798449612,0.6262968244251305,0.3721458253009467,0.37394591451003184,0.10618924572412958,0.2628630170289278,36,2
468,234,829753,2015,MA Chidambaram Stadi,1,0.550084175084175,Chennai Super Kings,Kings XI Punjab,0.5460338387167654,"['DR Smith', 'BB McCullum', 'SK Raina']","['Karanveer Singh', 'Sandeep Sharma', 'Anureet Singh', 'MG Johnson']",0.791230958287927,0.6489456200105829,0.47326046387629966,1.0,0.22803708942322798,0.3102379121348616,54,1
469,234,829753,2015,MA Chidambaram Stadi,2,0.550084175084175,Kings XI Punjab,Chennai Super Kings,0.5734358430540829,"['M Vijay', 'V Sehwag', 'SE Marsh', 'GJ Bailey']","['IC Pandey', 'A Nehra', 'MM Sharma']",0.7025193798449612,0.7747933980927617,0.3721458253009467,0.3658731951775554,0.31230965713724346,0.36606924501275184,39,2
470,235,829749,2015,Sardar Patel Stadium,1,0.5437710437710439,Rajasthan Royals,Royal Challengers Bangalore,0.54576596327761,"['AM Rahane', 'SR Watson', 'KK Nair', 'SPD Smith']","['MA Starc', 'Iqbal Abdulla', 'HV Patel', 'YS Chahal']",0.7152713600283577,0.5873593678550179,0.4118279569892473,0.34594135146621324,0.1523809523809524,0.42068365258426654,48,2
471,235,829749,2015,Sardar Patel Stadium,2,0.5437710437710439,Royal Challengers Bangalore,Rajasthan Royals,0.5596205962059622,"['CH Gayle', 'V Kohli', 'AB de Villiers']","['CH Morris', 'DS Kulkarni', 'SR Watson', 'JP Faulkner']",0.8380133931375874,0.5947472901579993,0.45663082437275987,0.4259460459095216,0.32141336739037896,0.29281810323192314,49,1
472,236,829743,2015,Dr. Y.S. Rajasekhara,1,0.30147630147630156,Sunrisers Hyderabad,Kolkata Knight Riders,0.4194061505832445,"['S Dhawan', 'DA Warner']","['J Botha', 'M Morkel', 'SP Narine']",0.7676782712244327,0.7103158103818468,0.33386836510818124,0.45478633442327204,0.249362096961262,0.2574613499413022,43,0
473,236,829743,2015,Dr. Y.S. Rajasekhara,2,0.30147630147630156,Kolkata Knight Riders,Sunrisers Hyderabad,0.461788617886179,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'AD Russell']","['DW Steyn', 'B Kumar', 'P Kumar', 'KV Sharma', 'MC Henriques']",0.8061421660659716,0.6046144185500002,0.374219562955255,0.2831133405765273,0.10618924572412958,0.2628630170289278,49,2
474,237,829741,2015,Sardar Patel Stadium,1,0.5437710437710439,Rajasthan Royals,Kings XI Punjab,0.54576596327761,"['AM Rahane', 'SR Watson']","['Sandeep Sharma', 'Anureet Singh', 'MG Johnson']",0.7152713600283577,0.5873593678550179,0.33386836510818124,0.34804285479850267,0.2878179384203481,0.3440556766117826,43,0
475,237,829741,2015,Sardar Patel Stadium,2,0.5437710437710439,Kings XI Punjab,Rajasthan Royals,0.5734358430540829,"['M Vijay', 'V Sehwag', 'SE Marsh']","['CH Morris', 'STR Binny', 'JP Faulkner', 'PV Tambe']",0.7025193798449612,0.7747933980927617,0.3721458253009467,0.4259460459095216,0.30000000000000004,0.3601054546804797,40,1
476,238,829735,2015,Sardar Patel Stadium,1,0.5437710437710439,Rajasthan Royals,Chennai Super Kings,0.54576596327761,"['DR Smith', 'BB McCullum', 'SK Raina', 'F du Plessis']","['Ankit Sharma', 'CH Morris', 'PV Tambe', 'DJ Hooda', 'JP Faulkner']",0.791230958287927,0.6489456200105829,0.47326046387629966,0.29107696965110114,0.3379823337982333,0.42345491388044576,39,2
477,238,829735,2015,Sardar Patel Stadium,2,0.5437710437710439,Chennai Super Kings,Rajasthan Royals,0.5460338387167654,"['AM Rahane', 'SR Watson']","['IC Pandey', 'A Nehra', 'MM Sharma']",0.7152713600283577,0.5873593678550179,0.33386836510818124,0.3658731951775554,0.31230965713724346,0.36606924501275184,47,0
478,239,829731,2015,Dr. Y.S. Rajasekhara,1,0.30147630147630156,Sunrisers Hyderabad,Delhi Daredevils,0.4194061505832445,"['MA Agarwal', 'SS Iyer', 'JP Duminy']","['P Kumar', 'DW Steyn', 'B Kumar']",0.7475083056478405,0.5723424912679794,0.31251612903225795,0.33078512257656395,0.1364016736401673,0.20796826070028868,40,1
479,239,829731,2015,Dr. Y.S. Rajasekhara,2,0.30147630147630156,Delhi Daredevils,Sunrisers Hyderabad,0.566427546628407,"['DA Warner', 'S Dhawan']","['NM Coulter-Nile', 'JP Duminy', 'DJ Muthuswami', 'AD Mathews']",0.8432350573982295,0.6155575782037688,0.33386836510818124,0.36822694208370393,0.3306559571619814,0.39842958459979727,50,0
480,240,829729,2015,Wankhede Stadium,1,0.4892763248927632,Mumbai Indians,Chennai Super Kings,0.5304878048780486,"['LMP Simmons', 'PA Patel', 'CJ Anderson', 'RG Sharma', 'Harbhajan Singh']","['A Nehra', 'IC Pandey', 'MM Sharma']",0.7303779069767442,0.5733910579056898,0.23286290322580644,0.4077553233582954,0.25320115654688147,0.36606924501275184,31,3
481,240,829729,2015,Wankhede Stadium,2,0.4892763248927632,Chennai Super Kings,Mumbai Indians,0.5460338387167654,"['DR Smith', 'BB McCullum']","['P Suyal', 'SL Malinga', 'J Suchith', 'Harbhajan Singh']",0.791230958287927,0.6489456200105829,0.33386836510818124,0.5365065873353165,0.1462390225276825,0.4042688280986153,90,0
482,241,829725,2015,Maharashtra Cricket ,1,0.5371900826446283,Kings XI Punjab,Delhi Daredevils,0.5734358430540829,"['M Vijay', 'V Sehwag', 'WP Saha']","['NM Coulter-Nile', 'DJ Muthuswami', 'AD Mathews']",0.7025193798449612,0.7747933980927617,0.40186915887850466,0.36822694208370393,0.4444444444444444,0.42801379169513754,41,1
483,241,829725,2015,Maharashtra Cricket ,2,0.5371900826446283,Delhi Daredevils,Kings XI Punjab,0.566427546628407,"['MA Agarwal', 'SS Iyer', 'JP Duminy']","['Sandeep Sharma', 'Anureet Singh', 'MG Johnson']",0.7475083056478405,0.5723424912679794,0.31251612903225795,0.34804285479850267,0.2878179384203481,0.3440556766117826,47,1
484,242,829719,2015,M Chinnaswamy Stadiu,1,0.450660450660451,Royal Challengers Bangalore,Sunrisers Hyderabad,0.5596205962059622,"['CH Gayle', 'V Kohli', 'KD Karthik']","['TA Boult', 'B Kumar', 'P Kumar']",0.8380133931375874,0.5947472901579993,0.4090696587190275,0.37394591451003184,0.10618924572412958,0.2628630170289278,47,1
485,242,829719,2015,M Chinnaswamy Stadiu,2,0.450660450660451,Sunrisers Hyderabad,Royal Challengers Bangalore,0.4194061505832445,"['DA Warner', 'S Dhawan']","['SA Abbott', 'HV Patel', 'VR Aaron', 'AN Ahmed']",0.8432350573982295,0.6155575782037688,0.33386836510818124,0.752806986276956,0.4839671886651753,0.40995845251164387,65,0
486,243,829715,2015,Feroz Shah Kotla,1,0.5333333333333337,Delhi Daredevils,Rajasthan Royals,0.566427546628407,"['MA Agarwal', 'SS Iyer', 'JP Duminy']","['TG Southee', 'CH Morris', 'DS Kulkarni', 'PV Tambe', 'DJ Hooda']",0.7475083056478405,0.5723424912679794,0.31251612903225795,0.4369663485685585,0.3379823337982333,0.3291544872616039,51,1
487,243,829715,2015,Feroz Shah Kotla,2,0.5333333333333337,Rajasthan Royals,Delhi Daredevils,0.54576596327761,"['AM Rahane', 'SV Samson', 'SPD Smith']","['JD Unadkat', 'NM Coulter-Nile', 'AD Mathews']",0.7152713600283577,0.7146597323879769,0.4490054384265811,0.4173739930244759,0.2565230137789507,0.42801379169513754,42,1
488,244,829711,2015,MA Chidambaram Stadi,1,0.550084175084175,Chennai Super Kings,Sunrisers Hyderabad,0.5460338387167654,"['DR Smith', 'BB McCullum']","['B Kumar', 'TA Boult', 'I Sharma', 'KV Sharma']",0.791230958287927,0.6489456200105829,0.33386836510818124,0.2617059158238652,0.26459423412332006,0.2971388506862982,49,0
489,244,829711,2015,MA Chidambaram Stadi,2,0.550084175084175,Sunrisers Hyderabad,Chennai Super Kings,0.4194061505832445,"['DA Warner', 'S Dhawan', 'KL Rahul']","['A Nehra', 'MM Sharma']",0.8432350573982295,0.6155575782037688,0.39926450625663307,0.4077553233582954,0.3869731800766283,0.3945734429450247,46,2
490,245,829707,2015,MA Chidambaram Stadi,1,0.550084175084175,Chennai Super Kings,Delhi Daredevils,0.5460338387167654,"['DR Smith', 'BB McCullum', 'SK Raina', 'F du Plessis']","['JA Morkel', 'NM Coulter-Nile', 'DJ Muthuswami']",0.791230958287927,0.6489456200105829,0.47326046387629966,0.4999679126290058,0.2565230137789507,0.39842958459979727,59,2
491,245,829707,2015,MA Chidambaram Stadi,2,0.550084175084175,Delhi Daredevils,Chennai Super Kings,0.566427546628407,"['MA Agarwal', 'CM Gautam', 'JA Morkel', 'SS Iyer', 'KM Jadhav']","['A Nehra', 'MM Sharma']",0.7475083056478405,0.5072562050725621,0.6774193548387095,0.4077553233582954,0.3869731800766283,0.3945734429450247,40,3
492,246,734049,2014,M Chinnaswamy Stadiu,1,0.450660450660451,Kolkata Knight Riders,Kings XI Punjab,0.461788617886179,"['V Sehwag', 'M Vohra', 'GJ Bailey', 'WP Saha']","['M Morkel', 'UT Yadav', 'SP Narine']",0.8946471531676022,0.6262968244251305,0.32922925387835505,0.36315297754299364,0.3313192346424976,0.2574613499413022,32,2
493,246,734049,2014,M Chinnaswamy Stadiu,2,0.450660450660451,Kings XI Punjab,Kolkata Knight Riders,0.5734358430540829,"['RV Uthappa', 'G Gambhir', 'MK Pandey']","['MG Johnson', 'L Balaji', 'P Awana']",0.8061421660659716,0.6046144185500002,0.374219562955255,0.43295744090415994,0.43759602012908605,0.3945734429450247,59,1
494,247,734045,2014,Brabourne Stadium,1,0.721212121212121,Chennai Super Kings,Mumbai Indians,0.5460338387167654,"['LMP Simmons', 'MEK Hussey']","['A Nehra', 'IC Pandey', 'MM Sharma']",0.7303779069767442,0.496237767794236,0.33386836510818124,0.4077553233582954,0.25320115654688147,0.36606924501275184,53,0
495,247,734045,2014,Brabourne Stadium,2,0.721212121212121,Mumbai Indians,Chennai Super Kings,0.5304878048780486,"['DR Smith', 'F du Plessis']","['P Kumar', 'CJ Anderson', 'JJ Bumrah']",0.791230958287927,0.6643631313018592,0.33386836510818124,0.33078512257656395,0.6756756756756757,0.2644398007429921,60,0
496,248,734041,2014,Wankhede Stadium,1,0.4892763248927632,Mumbai Indians,Rajasthan Royals,0.5304878048780486,"['SR Watson', 'SV Samson']","['CJ Anderson', 'JJ Bumrah', 'PP Ojha', 'Harbhajan Singh']",0.7451940384476924,0.7146597323879769,0.33386836510818124,0.6652232342840076,0.20648148148148138,0.3945734429450247,35,1
497,248,734041,2014,Wankhede Stadium,2,0.4892763248927632,Rajasthan Royals,Mumbai Indians,0.54576596327761,"['LMP Simmons', 'MEK Hussey', 'CJ Anderson', 'KA Pollard', 'RG Sharma']","['JP Faulkner', 'DS Kulkarni', 'SR Watson', 'KK Cooper']",0.7303779069767442,0.496237767794236,0.23286290322580644,0.45315437794683405,0.32141336739037896,0.29281810323192314,71,3
498,249,734035,2014,M Chinnaswamy Stadiu,1,0.450660450660451,Royal Challengers Bangalore,Chennai Super Kings,0.5596205962059622,"['RR Rossouw', 'YV Takawale', 'VH Zol', 'V Kohli', 'Yuvraj Singh']","['A Nehra', 'S Badree', 'R Ashwin', 'MM Sharma']",0.5308392315470172,0.556404315508991,0.33386836510818124,0.4077553233582954,0.31111111111111134,0.25494258851733065,34,3
499,249,734035,2014,M Chinnaswamy Stadiu,2,0.450660450660451,Chennai Super Kings,Royal Challengers Bangalore,0.5460338387167654,"['DR Smith', 'F du Plessis', 'SK Raina']","['SB Jakati', 'R Rampaul', 'MA Starc']",0.791230958287927,0.6643631313018592,0.47326046387629966,0.537905109073304,0.43759602012908605,0.2749071259709557,64,1
500,250,734031,2014,Wankhede Stadium,1,0.4892763248927632,Mumbai Indians,Delhi Daredevils,0.5304878048780486,"['LMP Simmons', 'MEK Hussey']","['WD Parnell', 'S Kaul', 'JD Unadkat', 'S Nadeem']",0.7303779069767442,0.496237767794236,0.33386836510818124,0.49652867172129983,0.5555555555555556,0.331672072133263,65,0
501,250,734031,2014,Wankhede Stadium,2,0.4892763248927632,Delhi Daredevils,Mumbai Indians,0.566427546628407,"['M Vijay', 'KP Pietersen', 'KD Karthik']","['JJ Bumrah', 'M de Lange', 'PP Ojha', 'S Gopal']",0.7025193798449612,0.7913222032620593,0.4090696587190275,0.33276933701657446,0.3435897435897435,0.3945734429450247,47,1
502,251,734027,2014,Eden Gardens,1,0.5158074248983342,Kolkata Knight Riders,Royal Challengers Bangalore,0.461788617886179,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'YK Pathan']","['MA Starc', 'AB Dinda', 'AN Ahmed', 'M Muralitharan']",0.8061421660659716,0.6046144185500002,0.374219562955255,0.34594135146621324,0.2722547108512021,0.36474164133738596,45,2
503,251,734027,2014,Eden Gardens,2,0.5158074248983342,Royal Challengers Bangalore,Kolkata Knight Riders,0.5596205962059622,"['CH Gayle', 'YV Takawale', 'V Kohli']","['M Morkel', 'UT Yadav', 'SP Narine']",0.8380133931375874,0.556404315508991,0.35761691619077013,0.36315297754299364,0.3313192346424976,0.2574613499413022,36,1
504,252,734025,2014,Punjab Cricket Assoc,1,0.5494949494949495,Kings XI Punjab,Mumbai Indians,0.5734358430540829,"['V Sehwag', 'M Vohra', 'SE Marsh']","['P Kumar', 'K Santokie', 'JJ Bumrah', 'PP Ojha']",0.8946471531676022,0.6262968244251305,0.3721458253009467,0.33078512257656395,0.43759602012908605,0.2644398007429921,48,1
505,252,734025,2014,Punjab Cricket Assoc,2,0.5494949494949495,Mumbai Indians,Kings XI Punjab,0.5304878048780486,"['LMP Simmons', 'MEK Hussey']","['Sandeep Sharma', 'BE Hendricks', 'AR Patel', 'R Dhawan']",0.7303779069767442,0.496237767794236,0.33386836510818124,0.34804285479850267,0.7222222222222223,0.32897855609157567,62,0
506,253,734021,2014,Rajiv Gandhi Interna,1,0.4267161410018554,Sunrisers Hyderabad,Royal Challengers Bangalore,0.4194061505832445,"['CH Gayle', 'PA Patel', 'V Kohli', 'Yuvraj Singh']","['B Kumar', 'DW Steyn', 'Parvez Rasool', 'KV Sharma']",0.8380133931375874,0.5733910579056898,0.35761691619077013,0.2617059158238652,0.1364016736401673,0.4761597740321143,25,2
507,253,734021,2014,Rajiv Gandhi Interna,2,0.4267161410018554,Royal Challengers Bangalore,Sunrisers Hyderabad,0.5596205962059622,"['S Dhawan', 'DA Warner']","['M Muralitharan', 'MA Starc', 'VR Aaron', 'AN Ahmed']",0.7676782712244327,0.7103158103818468,0.33386836510818124,0.49652867172129983,0.225071225071225,0.40995845251164387,51,0
508,254,734017,2014,Sardar Patel Stadium,1,0.5437710437710439,Rajasthan Royals,Mumbai Indians,0.54576596327761,"['MEK Hussey', 'LMP Simmons']","['Ankit Sharma', 'DS Kulkarni', 'JP Faulkner', 'KK Cooper']",0.6725369711580865,0.5687779736877799,0.33386836510818124,0.29107696965110114,0.32141336739037896,0.3601054546804797,42,0
509,254,734017,2014,Sardar Patel Stadium,2,0.5437710437710439,Mumbai Indians,Rajasthan Royals,0.5304878048780486,"['KK Nair', 'UBT Chand', 'SR Watson', 'SV Samson']","['JJ Bumrah', 'K Santokie', 'PP Ojha', 'KA Pollard']",0.8208748615725361,0.45533813287552904,0.3530410466393688,0.33276933701657446,0.43759602012908605,0.3945734429450247,47,3
510,255,734015,2014,Rajiv Gandhi Interna,1,0.4267161410018554,Sunrisers Hyderabad,Kolkata Knight Riders,0.4194061505832445,"['AJ Finch', 'S Dhawan', 'NV Ojha']","['M Morkel', 'UT Yadav', 'SP Narine']",0.7299115941212905,0.6155575782037688,0.2599243250176361,0.36315297754299364,0.3313192346424976,0.2574613499413022,41,2
511,255,734015,2014,Rajiv Gandhi Interna,2,0.4267161410018554,Kolkata Knight Riders,Sunrisers Hyderabad,0.461788617886179,"['RV Uthappa', 'G Gambhir', 'MK Pandey']","['B Kumar', 'DW Steyn', 'KV Sharma', 'DJG Sammy']",0.8061421660659716,0.6046144185500002,0.374219562955255,0.2617059158238652,0.1364016736401673,0.3077127659574468,30,1
512,256,734009,2014,Barabati Stadium,1,0.4069264069264069,Kolkata Knight Riders,Mumbai Indians,0.461788617886179,"['LMP Simmons', 'CM Gautam', 'AT Rayudu', 'RG Sharma']","['M Morkel', 'UT Yadav', 'Shakib Al Hasan', 'SP Narine']",0.7303779069767442,0.5072562050725621,0.35286021505376347,0.36315297754299364,0.3313192346424976,0.33834129396439416,37,2
513,256,734009,2014,Barabati Stadium,2,0.4069264069264069,Mumbai Indians,Kolkata Knight Riders,0.5304878048780486,"['RV Uthappa', 'G Gambhir']","['SL Malinga', 'JJ Bumrah', 'Harbhajan Singh', 'PP Ojha']",0.8061421660659716,0.6046144185500002,0.33386836510818124,0.2900837272882612,0.20648148148148138,0.2996621048246493,45,0
514,257,734005,2014,M Chinnaswamy Stadiu,1,0.450660450660451,Royal Challengers Bangalore,Delhi Daredevils,0.5596205962059622,"['CH Gayle', 'PA Patel', 'V Kohli']","['JP Duminy', 'Mohammed Shami', 'S Kaul', 'R Shukla']",0.8380133931375874,0.5733910579056898,0.35761691619077013,0.4207548425747187,0.320448012687085,0.46099290780141833,34,1
515,257,734005,2014,M Chinnaswamy Stadiu,2,0.450660450660451,Delhi Daredevils,Royal Challengers Bangalore,0.566427546628407,"['M Vijay', 'Q de Kock', 'MA Agarwal', 'KP Pietersen']","['M Muralitharan', 'MA Starc', 'AN Ahmed', 'YS Chahal']",0.7025193798449612,0.6751841179911242,0.35483870967741943,0.49652867172129983,0.225071225071225,0.36474164133738596,46,2
516,258,734001,2014,Rajiv Gandhi Interna,1,0.4267161410018554,Sunrisers Hyderabad,Mumbai Indians,0.4194061505832445,"['AJ Finch', 'S Dhawan', 'KL Rahul']","['CJ Anderson', 'JJ Bumrah', 'Harbhajan Singh', 'SL Malinga', 'PP Ojha']",0.7299115941212905,0.6155575782037688,0.39926450625663307,0.6652232342840076,0.20648148148148138,0.2996621048246493,43,1
517,258,734001,2014,Rajiv Gandhi Interna,2,0.4267161410018554,Mumbai Indians,Sunrisers Hyderabad,0.5304878048780486,"['LMP Simmons', 'CM Gautam', 'AT Rayudu']","['DW Steyn', 'B Kumar', 'IK Pathan']",0.7303779069767442,0.5072562050725621,0.35286021505376347,0.2831133405765273,0.10618924572412958,0.2870172366019209,38,1
518,259,733999,2014,M Chinnaswamy Stadiu,1,0.450660450660451,Royal Challengers Bangalore,Rajasthan Royals,0.5596205962059622,"['V Kohli', 'CH Gayle', 'VH Zol']","['KW Richardson', 'SR Watson', 'JP Faulkner', 'PV Tambe']",0.7510849004117058,0.7037671507653862,0.33386836510818124,0.3448275862068965,0.25688073394495414,0.3601054546804797,31,1
519,259,733999,2014,M Chinnaswamy Stadiu,2,0.450660450660451,Rajasthan Royals,Royal Challengers Bangalore,0.54576596327761,"['AM Rahane', 'KK Nair']","['JA Morkel', 'MA Starc', 'AB Dinda', 'VR Aaron']",0.7152713600283577,0.6822731588227318,0.33386836510818124,0.4999679126290058,0.225071225071225,0.3014747270066419,45,0
520,260,733993,2014,Feroz Shah Kotla,1,0.5333333333333337,Delhi Daredevils,Sunrisers Hyderabad,0.566427546628407,"['Q de Kock', 'KP Pietersen', 'MA Agarwal']","['DW Steyn', 'B Kumar', 'KV Sharma', 'MC Henriques']",0.8152223168808571,0.7913222032620593,0.35483870967741943,0.2831133405765273,0.10618924572412958,0.3077127659574468,52,1
521,260,733993,2014,Feroz Shah Kotla,2,0.5333333333333337,Sunrisers Hyderabad,Delhi Daredevils,0.4194061505832445,"['AJ Finch', 'S Dhawan', 'DA Warner', 'NV Ojha']","['Mohammed Shami', 'S Kaul', 'Imran Tahir', 'R Shukla', 'LR Shukla']",0.7299115941212905,0.6155575782037688,0.4291967800693343,0.41352186534319685,0.5555555555555556,0.48374320714746244,44,2
522,261,733989,2014,Sardar Patel Stadium,1,0.5437710437710439,Rajasthan Royals,Sunrisers Hyderabad,0.54576596327761,"['S Dhawan', 'AJ Finch', 'KL Rahul']","['KW Richardson', 'DS Kulkarni', 'SR Watson', 'JP Faulkner']",0.7676782712244327,0.56819315551244,0.39926450625663307,0.3448275862068965,0.32141336739037896,0.29281810323192314,50,1
523,261,733989,2014,Sardar Patel Stadium,2,0.5437710437710439,Sunrisers Hyderabad,Rajasthan Royals,0.4194061505832445,"['AM Rahane', 'SV Samson', 'KK Nair', 'SR Watson', 'STR Binny']","['B Kumar', 'DW Steyn', 'KV Sharma']",0.7152713600283577,0.7146597323879769,0.4118279569892473,0.2617059158238652,0.1364016736401673,0.3077127659574468,37,3
524,262,733987,2014,Barabati Stadium,1,0.4069264069264069,Kings XI Punjab,Chennai Super Kings,0.5734358430540829,"['V Sehwag', 'Mandeep Singh', 'GJ Maxwell', 'DA Miller']","['BW Hilfenhaus', 'IC Pandey', 'MM Sharma']",0.8946471531676022,0.5690947821615361,0.5481472598632928,0.49652867172129983,0.25320115654688147,0.36606924501275184,38,2
525,262,733987,2014,Barabati Stadium,2,0.4069264069264069,Chennai Super Kings,Kings XI Punjab,0.5460338387167654,"['DR Smith', 'BB McCullum', 'SK Raina']","['Sandeep Sharma', 'MG Johnson', 'M Kartik']",0.791230958287927,0.6489456200105829,0.47326046387629966,0.34804285479850267,0.34787755792322006,0.3945734429450247,46,1
526,263,733981,2014,Feroz Shah Kotla,1,0.5333333333333337,Delhi Daredevils,Chennai Super Kings,0.566427546628407,"['Q de Kock', 'M Vijay', 'KP Pietersen', 'KD Karthik']","['BW Hilfenhaus', 'IC Pandey', 'MM Sharma']",0.8152223168808571,0.5338396853383969,0.47936984246061515,0.49652867172129983,0.25320115654688147,0.36606924501275184,46,2
527,263,733981,2014,Feroz Shah Kotla,2,0.5333333333333337,Chennai Super Kings,Delhi Daredevils,0.5460338387167654,"['DR Smith', 'BB McCullum']","['Mohammed Shami', 'WD Parnell', 'JD Unadkat', 'S Nadeem']",0.791230958287927,0.6489456200105829,0.33386836510818124,0.41352186534319685,0.43759602012908605,0.331672072133263,49,0
528,264,733977,2014,M Chinnaswamy Stadiu,1,0.450660450660451,Royal Challengers Bangalore,Sunrisers Hyderabad,0.5596205962059622,"['AJ Finch', 'S Dhawan', 'KL Rahul', 'DA Warner']","['MA Starc', 'AB Dinda', 'VR Aaron', 'HV Patel']",0.7299115941212905,0.6155575782037688,0.39926450625663307,0.34594135146621324,0.2722547108512021,0.40995845251164387,47,2
529,264,733977,2014,M Chinnaswamy Stadiu,2,0.450660450660451,Sunrisers Hyderabad,Royal Challengers Bangalore,0.4194061505832445,"['CH Gayle', 'PA Patel', 'V Kohli', 'RR Rossouw']","['DW Steyn', 'B Kumar', 'I Sharma']",0.8380133931375874,0.5733910579056898,0.35761691619077013,0.2831133405765273,0.10618924572412958,0.2971388506862982,36,2
530,265,733973,2014,Wankhede Stadium,1,0.4892763248927632,Mumbai Indians,Kings XI Punjab,0.5304878048780486,"['CA Pujara', 'V Sehwag', 'WP Saha', 'GJ Maxwell']","['Z Khan', 'JJ Bumrah', 'CJ Anderson', 'SL Malinga']",0.7205115995994028,0.7747933980927617,0.40186915887850466,0.3335112015958888,0.20648148148148138,0.5286289328842518,36,2
531,265,733973,2014,Wankhede Stadium,2,0.4892763248927632,Kings XI Punjab,Mumbai Indians,0.5734358430540829,"['BR Dunk', 'CM Gautam', 'AT Rayudu', 'RG Sharma']","['Sandeep Sharma', 'L Balaji', 'MG Johnson']",0.7205115995994028,0.5072562050725621,0.35286021505376347,0.34804285479850267,0.43759602012908605,0.3440556766117826,49,2
532,266,729317,2014,Dubai International ,1,0.4747474747474749,Mumbai Indians,Sunrisers Hyderabad,0.5304878048780486,"['AJ Finch', 'S Dhawan', 'KL Rahul', 'DA Warner']","['Z Khan', 'SL Malinga', 'PP Ojha']",0.7299115941212905,0.6155575782037688,0.39926450625663307,0.3335112015958888,0.1462390225276825,0.3945734429450247,44,2
533,266,729317,2014,Dubai International ,2,0.4747474747474749,Sunrisers Hyderabad,Mumbai Indians,0.4194061505832445,"['BR Dunk', 'RG Sharma', 'CJ Anderson', 'AT Rayudu', 'KA Pollard']","['DW Steyn', 'B Kumar', 'KV Sharma', 'DJG Sammy']",0.7205115995994028,0.6198769756105346,0.23286290322580644,0.2831133405765273,0.10618924572412958,0.3077127659574468,32,3
534,267,729313,2014,Dubai International ,1,0.4747474747474749,Kings XI Punjab,Royal Challengers Bangalore,0.5734358430540829,"['CH Gayle', 'PA Patel', 'V Kohli', 'YV Takawale', 'Yuvraj Singh', 'AB de Villiers']","['GJ Maxwell', 'Sandeep Sharma', 'MG Johnson']",0.8380133931375874,0.5733910579056898,0.35761691619077013,0.5545766761236373,0.22803708942322798,0.3440556766117826,44,4
535,267,729313,2014,Dubai International ,2,0.4747474747474749,Royal Challengers Bangalore,Kings XI Punjab,0.5596205962059622,"['CA Pujara', 'V Sehwag', 'WP Saha']","['MA Starc', 'JA Morkel', 'VR Aaron', 'AB Dinda']",0.7205115995994028,0.7747933980927617,0.40186915887850466,0.34594135146621324,0.44244984160506884,0.40995845251164387,33,2
536,268,729309,2014,Sharjah Cricket Stad,1,0.48629148629148644,Delhi Daredevils,Mumbai Indians,0.566427546628407,"['RG Sharma', 'AP Tare', 'CJ Anderson', 'AT Rayudu']","['S Nadeem', 'Mohammed Shami', 'JP Duminy', 'WD Parnell']",0.7711224024493518,0.4807437087326708,0.23286290322580644,0.4764926038139367,0.320448012687085,0.33435871144151064,37,2
537,268,729309,2014,Sharjah Cricket Stad,2,0.48629148629148644,Mumbai Indians,Delhi Daredevils,0.5304878048780486,"['Q de Kock', 'M Vijay']","['SL Malinga', 'PP Ojha', 'Z Khan', 'Harbhajan Singh']",0.8152223168808571,0.5338396853383969,0.33386836510818124,0.2900837272882612,0.43759602012908605,0.2650293337909916,31,0
538,269,729305,2014,Sheikh Zayed Stadium,1,0.4110066179031695,Rajasthan Royals,Royal Challengers Bangalore,0.54576596327761,"['PA Patel', 'YV Takawale', 'V Kohli', 'Yuvraj Singh', 'AB de Villiers', 'S Rana', 'JA Morkel']","['STR Binny', 'TG Southee', 'KW Richardson', 'SR Watson']",0.734056213439863,0.556404315508991,0.35761691619077013,0.3990331491712706,0.3535353535353536,0.274022056854045,22,5
539,269,729305,2014,Sheikh Zayed Stadium,2,0.4110066179031695,Royal Challengers Bangalore,Rajasthan Royals,0.5596205962059622,"['AM Rahane', 'KK Nair', 'SV Samson', 'AM Nayar']","['MA Starc', 'R Rampaul']",0.7152713600283577,0.6822731588227318,0.4318872821653689,0.34594135146621324,0.43759602012908605,0.3945734429450247,36,2
540,270,729303,2014,Dubai International ,1,0.4747474747474749,Chennai Super Kings,Mumbai Indians,0.5460338387167654,"['MEK Hussey', 'AP Tare', 'CJ Anderson', 'RG Sharma']","['IC Pandey', 'BW Hilfenhaus', 'R Ashwin', 'MM Sharma']",0.6725369711580865,0.4807437087326708,0.23286290322580644,0.3658731951775554,0.43759602012908605,0.25494258851733065,31,2
541,270,729303,2014,Dubai International ,2,0.4747474747474749,Mumbai Indians,Chennai Super Kings,0.5304878048780486,"['DR Smith', 'BB McCullum']","['PP Ojha', 'Z Khan', 'SL Malinga', 'CJ Anderson']",0.791230958287927,0.6489456200105829,0.33386836510818124,0.49652867172129983,0.2075284794452701,0.2305190848731099,51,0
