,MatchNo,MatchID,Year,Venue,Innings,VenueAvg,TeamBatting,TeamBowling,TeamBattingAvg,Batters,Bowlers,Batter1SR,Batter2SR,Batter3SR,Bowler1E,Bowler2E,Bowler3E,RunsScored,Wickets
482,241,829725,2015,Maharashtra Cricket ,1,46.79545454545455,Kings XI Punjab,Delhi Daredevils,45.71739130434783,"['M Vijay', 'V Sehwag', 'WP Saha']","['NM Coulter-Nile', 'DJ Muthuswami', 'AD Mathews']",120.83333333333333,153.8793103448276,138.98531375166888,6.9815303430079165,8.25,8.604651162790699,41,1
483,241,829725,2015,Maharashtra Cricket ,2,46.79545454545455,Delhi Daredevils,Kings XI Punjab,45.63529411764706,"['MA Agarwal', 'SS Iyer', 'JP Duminy']","['Sandeep Sharma', 'Anureet Singh', 'MG Johnson']",128.57142857142858,126.11386138613861,119.19999999999999,6.789250353606789,7.19277108433735,7.598173515981735,47,1
484,242,829719,2015,M Chinnaswamy Stadiu,1,44.65384615384616,Royal Challengers Bangalore,Sunrisers Hyderabad,45.55555555555556,"['CH Gayle', 'V Kohli', 'KD Karthik']","['TA Boult', 'B Kumar', 'P Kumar']",144.13830361966504,129.1866028708134,140.57971014492753,7.036011080332409,5.966777408637874,6.624847746650426,47,1
485,242,829719,2015,M Chinnaswamy Stadiu,2,44.65384615384616,Sunrisers Hyderabad,Royal Challengers Bangalore,43.91304347826087,"['DA Warner', 'S Dhawan']","['SA Abbott', 'HV Patel', 'VR Aaron', 'AN Ahmed']",145.03642987249546,132.04066265060243,123.92799513109729,10.64516129032258,8.516778523489933,8.388206388206388,65,0
486,243,829715,2015,Feroz Shah Kotla,1,46.7,Delhi Daredevils,Rajasthan Royals,45.63529411764706,"['MA Agarwal', 'SS Iyer', 'JP Duminy']","['TG Southee', 'CH Morris', 'DS Kulkarni', 'PV Tambe', 'DJ Hooda']",128.57142857142858,126.11386138613861,119.19999999999999,7.636363636363637,7.531380753138075,7.419540229885058,51,1
487,243,829715,2015,Feroz Shah Kotla,2,46.7,Rajasthan Royals,Delhi Daredevils,45.39325842696629,"['AM Rahane', 'SV Samson', 'SPD Smith']","['JD Unadkat', 'NM Coulter-Nile', 'AD Mathews']",123.02667392487751,145.632183908046,149.42263279445726,7.449720670391061,6.9815303430079165,8.604651162790699,42,1
488,244,829711,2015,MA Chidambaram Stadi,1,47.11458333333333,Chennai Super Kings,Sunrisers Hyderabad,45.3963963963964,"['DR Smith', 'BB McCullum']","['B Kumar', 'TA Boult', 'I Sharma', 'KV Sharma']",136.09172482552344,136.61971830985914,123.92799513109729,5.966777408637874,7.036011080332409,7.03574144486692,49,0
489,244,829711,2015,MA Chidambaram Stadi,2,47.11458333333333,Sunrisers Hyderabad,Chennai Super Kings,43.91304347826087,"['DA Warner', 'S Dhawan', 'KL Rahul']","['A Nehra', 'MM Sharma']",145.03642987249546,132.04066265060243,138.40856924254018,7.358090185676393,7.862068965517241,8.20377313587133,46,2
490,245,829707,2015,MA Chidambaram Stadi,1,47.11458333333333,Chennai Super Kings,Delhi Daredevils,45.3963963963964,"['DR Smith', 'BB McCullum', 'SK Raina', 'F du Plessis']","['JA Morkel', 'NM Coulter-Nile', 'DJ Muthuswami']",136.09172482552344,136.61971830985914,154.79338842975207,8.236536430834214,6.9815303430079165,8.25,59,2
491,245,829707,2015,MA Chidambaram Stadi,2,47.11458333333333,Delhi Daredevils,Chennai Super Kings,45.63529411764706,"['MA Agarwal', 'CM Gautam', 'JA Morkel', 'SS Iyer', 'KM Jadhav']","['A Nehra', 'MM Sharma']",128.57142857142858,117.1875,200.0,7.358090185676393,7.862068965517241,8.20377313587133,40,3
492,246,734049,2014,M Chinnaswamy Stadiu,1,44.65384615384616,Kolkata Knight Riders,Kings XI Punjab,44.40952380952381,"['V Sehwag', 'M Vohra', 'GJ Bailey', 'WP Saha']","['M Morkel', 'UT Yadav', 'SP Narine']",153.8793103448276,133.51351351351352,122.90076335877862,6.933194154488518,7.486404833836858,6.560093348891481,32,2
493,246,734049,2014,M Chinnaswamy Stadiu,2,44.65384615384616,Kings XI Punjab,Kolkata Knight Riders,45.71739130434783,"['RV Uthappa', 'G Gambhir', 'MK Pandey']","['MG Johnson', 'L Balaji', 'P Awana']",138.6564525633471,130.53984575835474,132.86290322580646,7.598173515981735,8.20377313587133,8.20377313587133,59,1
494,247,734045,2014,Brabourne Stadium,1,51.349999999999994,Chennai Super Kings,Mumbai Indians,45.3963963963964,"['LMP Simmons', 'MEK Hussey']","['A Nehra', 'IC Pandey', 'MM Sharma']",125.62500000000001,115.67635903919088,123.92799513109729,7.358090185676393,6.959107806691449,7.862068965517241,53,0
495,247,734045,2014,Brabourne Stadium,2,51.349999999999994,Mumbai Indians,Chennai Super Kings,45.214285714285715,"['DR Smith', 'F du Plessis']","['P Kumar', 'CJ Anderson', 'JJ Bumrah']",136.09172482552344,138.73417721518987,123.92799513109729,6.624847746650426,9.81081081081081,6.643749999999999,60,0
496,248,734041,2014,Wankhede Stadium,1,45.60958904109589,Mumbai Indians,Rajasthan Royals,45.214285714285715,"['SR Watson', 'SV Samson']","['CJ Anderson', 'JJ Bumrah', 'PP Ojha', 'Harbhajan Singh']",128.1733746130031,145.632183908046,123.92799513109729,9.81081081081081,6.643749999999999,8.20377313587133,35,1
497,248,734041,2014,Wankhede Stadium,2,45.60958904109589,Rajasthan Royals,Mumbai Indians,45.39325842696629,"['LMP Simmons', 'MEK Hussey', 'CJ Anderson', 'KA Pollard', 'RG Sharma']","['JP Faulkner', 'DS Kulkarni', 'SR Watson', 'KK Cooper']",125.62500000000001,115.67635903919088,101.5625,7.790575916230367,7.419540229885058,6.9839449541284395,71,3
498,249,734035,2014,M Chinnaswamy Stadiu,1,44.65384615384616,Royal Challengers Bangalore,Chennai Super Kings,45.55555555555556,"['RR Rossouw', 'YV Takawale', 'VH Zol', 'V Kohli', 'Yuvraj Singh']","['A Nehra', 'S Badree', 'R Ashwin', 'MM Sharma']",91.30434782608695,123.92799513109729,123.92799513109729,7.358090185676393,7.3500000000000005,6.529898804047838,34,3
499,249,734035,2014,M Chinnaswamy Stadiu,2,44.65384615384616,Chennai Super Kings,Royal Challengers Bangalore,45.3963963963964,"['DR Smith', 'F du Plessis', 'SK Raina']","['SB Jakati', 'R Rampaul', 'MA Starc']",136.09172482552344,138.73417721518987,154.79338842975207,8.597938144329897,8.20377313587133,6.769230769230769,64,1
500,250,734031,2014,Wankhede Stadium,1,45.60958904109589,Mumbai Indians,Delhi Daredevils,45.214285714285715,"['LMP Simmons', 'MEK Hussey']","['WD Parnell', 'S Kaul', 'JD Unadkat', 'S Nadeem']",125.62500000000001,115.67635903919088,123.92799513109729,8.20377313587133,9.0,7.449720670391061,65,0
501,250,734031,2014,Wankhede Stadium,2,45.60958904109589,Delhi Daredevils,Mumbai Indians,45.63529411764706,"['M Vijay', 'KP Pietersen', 'KD Karthik']","['JJ Bumrah', 'M de Lange', 'PP Ojha', 'S Gopal']",120.83333333333333,156.14617940199335,140.57971014492753,6.643749999999999,7.569230769230769,8.20377313587133,47,1
502,251,734027,2014,Eden Gardens,1,46.26623376623377,Kolkata Knight Riders,Royal Challengers Bangalore,44.40952380952381,"['RV Uthappa', 'G Gambhir', 'MK Pandey', 'YK Pathan']","['MA Starc', 'AB Dinda', 'AN Ahmed', 'M Muralitharan']",138.6564525633471,130.53984575835474,132.86290322580646,6.769230769230769,7.087719298245615,7.846153846153847,45,2
503,251,734027,2014,Eden Gardens,2,46.26623376623377,Royal Challengers Bangalore,Kolkata Knight Riders,45.55555555555556,"['CH Gayle', 'YV Takawale', 'V Kohli']","['M Morkel', 'UT Yadav', 'SP Narine']",144.13830361966504,123.92799513109729,129.1866028708134,6.933194154488518,7.486404833836858,6.560093348891481,36,1
504,252,734025,2014,Punjab Cricket Assoc,1,47.099999999999994,Kings XI Punjab,Mumbai Indians,45.71739130434783,"['V Sehwag', 'M Vohra', 'SE Marsh']","['P Kumar', 'K Santokie', 'JJ Bumrah', 'PP Ojha']",153.8793103448276,133.51351351351352,132.40371845949534,6.624847746650426,8.20377313587133,6.643749999999999,48,1
505,252,734025,2014,Punjab Cricket Assoc,2,47.099999999999994,Mumbai Indians,Kings XI Punjab,45.214285714285715,"['LMP Simmons', 'MEK Hussey']","['Sandeep Sharma', 'BE Hendricks', 'AR Patel', 'R Dhawan']",125.62500000000001,115.67635903919088,123.92799513109729,6.789250353606789,10.125,7.41743119266055,62,0
506,253,734021,2014,Rajiv Gandhi Interna,1,44.06122448979592,Sunrisers Hyderabad,Royal Challengers Bangalore,43.91304347826087,"['CH Gayle', 'PA Patel', 'V Kohli', 'Yuvraj Singh']","['B Kumar', 'DW Steyn', 'Parvez Rasool', 'KV Sharma']",144.13830361966504,126.25766871165645,129.1866028708134,5.966777408637874,6.170711297071129,9.181818181818182,25,2
507,253,734021,2014,Rajiv Gandhi Interna,2,44.06122448979592,Royal Challengers Bangalore,Sunrisers Hyderabad,45.55555555555556,"['S Dhawan', 'DA Warner']","['M Muralitharan', 'MA Starc', 'VR Aaron', 'AN Ahmed']",132.04066265060243,145.03642987249546,123.92799513109729,8.20377313587133,6.769230769230769,8.388206388206388,51,0
508,254,734017,2014,Sardar Patel Stadium,1,46.958333333333336,Rajasthan Royals,Mumbai Indians,45.39325842696629,"['MEK Hussey', 'LMP Simmons']","['Ankit Sharma', 'DS Kulkarni', 'JP Faulkner', 'KK Cooper']",115.67635903919088,125.62500000000001,123.92799513109729,6.2465753424657535,7.419540229885058,7.790575916230367,42,0
509,254,734017,2014,Sardar Patel Stadium,2,46.958333333333336,Mumbai Indians,Rajasthan Royals,45.214285714285715,"['KK Nair', 'UBT Chand', 'SR Watson', 'SV Samson']","['JJ Bumrah', 'K Santokie', 'PP Ojha', 'KA Pollard']",141.1904761904762,110.06711409395973,128.1733746130031,6.643749999999999,8.20377313587133,8.20377313587133,47,3
510,255,734015,2014,Rajiv Gandhi Interna,1,44.06122448979592,Sunrisers Hyderabad,Kolkata Knight Riders,43.91304347826087,"['AJ Finch', 'S Dhawan', 'NV Ojha']","['M Morkel', 'UT Yadav', 'SP Narine']",125.54479418886197,132.04066265060243,107.55467196819086,6.933194154488518,7.486404833836858,6.560093348891481,41,2
511,255,734015,2014,Rajiv Gandhi Interna,2,44.06122448979592,Kolkata Knight Riders,Sunrisers Hyderabad,44.40952380952381,"['RV Uthappa', 'G Gambhir', 'MK Pandey']","['B Kumar', 'DW Steyn', 'KV Sharma', 'DJG Sammy']",138.6564525633471,130.53984575835474,132.86290322580646,5.966777408637874,6.170711297071129,7.1625000000000005,30,1
512,256,734009,2014,Barabati Stadium,1,43.57142857142857,Kolkata Knight Riders,Mumbai Indians,44.40952380952381,"['LMP Simmons', 'CM Gautam', 'AT Rayudu', 'RG Sharma']","['M Morkel', 'UT Yadav', 'Shakib Al Hasan', 'SP Narine']",125.62500000000001,117.1875,128.13333333333335,6.933194154488518,7.486404833836858,7.52967032967033,37,2
513,256,734009,2014,Barabati Stadium,2,43.57142857142857,Mumbai Indians,Kolkata Knight Riders,45.214285714285715,"['RV Uthappa', 'G Gambhir']","['SL Malinga', 'JJ Bumrah', 'Harbhajan Singh', 'PP Ojha']",138.6564525633471,130.53984575835474,123.92799513109729,6.237113402061857,6.643749999999999,7.065989847715736,45,0
514,257,734005,2014,M Chinnaswamy Stadiu,1,44.65384615384616,Royal Challengers Bangalore,Delhi Daredevils,45.55555555555556,"['CH Gayle', 'PA Patel', 'V Kohli']","['JP Duminy', 'Mohammed Shami', 'S Kaul', 'R Shukla']",144.13830361966504,126.25766871165645,129.1866028708134,7.481927710843373,7.413024085637823,9.0,34,1
515,257,734005,2014,M Chinnaswamy Stadiu,2,44.65384615384616,Delhi Daredevils,Royal Challengers Bangalore,45.63529411764706,"['M Vijay', 'Q de Kock', 'MA Agarwal', 'KP Pietersen']","['M Muralitharan', 'MA Starc', 'AN Ahmed', 'YS Chahal']",120.83333333333333,140.21823850350742,128.57142857142858,8.20377313587133,6.769230769230769,7.846153846153847,46,2
516,258,734001,2014,Rajiv Gandhi Interna,1,44.06122448979592,Sunrisers Hyderabad,Mumbai Indians,43.91304347826087,"['AJ Finch', 'S Dhawan', 'KL Rahul']","['CJ Anderson', 'JJ Bumrah', 'Harbhajan Singh', 'SL Malinga', 'PP Ojha']",125.54479418886197,132.04066265060243,138.40856924254018,9.81081081081081,6.643749999999999,7.065989847715736,43,1
517,258,734001,2014,Rajiv Gandhi Interna,2,44.06122448979592,Mumbai Indians,Sunrisers Hyderabad,45.214285714285715,"['LMP Simmons', 'CM Gautam', 'AT Rayudu']","['DW Steyn', 'B Kumar', 'IK Pathan']",125.62500000000001,117.1875,128.13333333333335,6.170711297071129,5.966777408637874,6.914405010438413,38,1
518,259,733999,2014,M Chinnaswamy Stadiu,1,44.65384615384616,Royal Challengers Bangalore,Rajasthan Royals,45.55555555555556,"['V Kohli', 'CH Gayle', 'VH Zol']","['KW Richardson', 'SR Watson', 'JP Faulkner', 'PV Tambe']",129.1866028708134,144.13830361966504,123.92799513109729,6.758620689655173,6.9839449541284395,7.790575916230367,31,1
519,259,733999,2014,M Chinnaswamy Stadiu,2,44.65384615384616,Rajasthan Royals,Royal Challengers Bangalore,45.39325842696629,"['AM Rahane', 'KK Nair']","['JA Morkel', 'MA Starc', 'AB Dinda', 'VR Aaron']",123.02667392487751,141.1904761904762,123.92799513109729,8.236536430834214,6.769230769230769,7.087719298245615,45,0
520,260,733993,2014,Feroz Shah Kotla,1,46.7,Delhi Daredevils,Sunrisers Hyderabad,45.63529411764706,"['Q de Kock', 'KP Pietersen', 'MA Agarwal']","['DW Steyn', 'B Kumar', 'KV Sharma', 'MC Henriques']",140.21823850350742,156.14617940199335,128.57142857142858,6.170711297071129,5.966777408637874,7.1625000000000005,52,1
521,260,733993,2014,Feroz Shah Kotla,2,46.7,Sunrisers Hyderabad,Delhi Daredevils,43.91304347826087,"['AJ Finch', 'S Dhawan', 'DA Warner', 'NV Ojha']","['Mohammed Shami', 'S Kaul', 'Imran Tahir', 'R Shukla', 'LR Shukla']",125.54479418886197,132.04066265060243,145.03642987249546,7.413024085637823,9.0,9.272727272727273,44,2
522,261,733989,2014,Sardar Patel Stadium,1,46.958333333333336,Rajasthan Royals,Sunrisers Hyderabad,45.39325842696629,"['S Dhawan', 'AJ Finch', 'KL Rahul']","['KW Richardson', 'DS Kulkarni', 'SR Watson', 'JP Faulkner']",132.04066265060243,125.54479418886197,138.40856924254018,6.758620689655173,7.419540229885058,6.9839449541284395,50,1
523,261,733989,2014,Sardar Patel Stadium,2,46.958333333333336,Sunrisers Hyderabad,Rajasthan Royals,43.91304347826087,"['AM Rahane', 'SV Samson', 'KK Nair', 'SR Watson', 'STR Binny']","['B Kumar', 'DW Steyn', 'KV Sharma']",123.02667392487751,145.632183908046,141.1904761904762,5.966777408637874,6.170711297071129,7.1625000000000005,37,3
524,262,733987,2014,Barabati Stadium,1,43.57142857142857,Kings XI Punjab,Chennai Super Kings,45.71739130434783,"['V Sehwag', 'Mandeep Singh', 'GJ Maxwell', 'DA Miller']","['BW Hilfenhaus', 'IC Pandey', 'MM Sharma']",153.8793103448276,125.66844919786095,171.37546468401487,8.20377313587133,6.959107806691449,7.862068965517241,38,2
525,262,733987,2014,Barabati Stadium,2,43.57142857142857,Chennai Super Kings,Kings XI Punjab,45.3963963963964,"['DR Smith', 'BB McCullum', 'SK Raina']","['Sandeep Sharma', 'MG Johnson', 'M Kartik']",136.09172482552344,136.61971830985914,154.79338842975207,6.789250353606789,7.598173515981735,8.20377313587133,46,1
526,263,733981,2014,Feroz Shah Kotla,1,46.7,Delhi Daredevils,Chennai Super Kings,45.63529411764706,"['Q de Kock', 'M Vijay', 'KP Pietersen', 'KD Karthik']","['BW Hilfenhaus', 'IC Pandey', 'MM Sharma']",140.21823850350742,120.83333333333333,156.14617940199335,8.20377313587133,6.959107806691449,7.862068965517241,46,2
527,263,733981,2014,Feroz Shah Kotla,2,46.7,Chennai Super Kings,Delhi Daredevils,45.3963963963964,"['DR Smith', 'BB McCullum']","['Mohammed Shami', 'WD Parnell', 'JD Unadkat', 'S Nadeem']",136.09172482552344,136.61971830985914,123.92799513109729,7.413024085637823,8.20377313587133,7.449720670391061,49,0
528,264,733977,2014,M Chinnaswamy Stadiu,1,44.65384615384616,Royal Challengers Bangalore,Sunrisers Hyderabad,45.55555555555556,"['AJ Finch', 'S Dhawan', 'KL Rahul', 'DA Warner']","['MA Starc', 'AB Dinda', 'VR Aaron', 'HV Patel']",125.54479418886197,132.04066265060243,138.40856924254018,6.769230769230769,7.087719298245615,8.388206388206388,47,2
529,264,733977,2014,M Chinnaswamy Stadiu,2,44.65384615384616,Sunrisers Hyderabad,Royal Challengers Bangalore,43.91304347826087,"['CH Gayle', 'PA Patel', 'V Kohli', 'RR Rossouw']","['DW Steyn', 'B Kumar', 'I Sharma']",144.13830361966504,126.25766871165645,129.1866028708134,6.170711297071129,5.966777408637874,7.03574144486692,36,2
530,265,733973,2014,Wankhede Stadium,1,45.60958904109589,Mumbai Indians,Kings XI Punjab,45.214285714285715,"['CA Pujara', 'V Sehwag', 'WP Saha', 'GJ Maxwell']","['Z Khan', 'JJ Bumrah', 'CJ Anderson', 'SL Malinga']",123.92799513109729,153.8793103448276,138.98531375166888,6.650817236255572,6.643749999999999,9.81081081081081,36,2
531,265,733973,2014,Wankhede Stadium,2,45.60958904109589,Kings XI Punjab,Mumbai Indians,45.71739130434783,"['BR Dunk', 'CM Gautam', 'AT Rayudu', 'RG Sharma']","['Sandeep Sharma', 'L Balaji', 'MG Johnson']",123.92799513109729,117.1875,128.13333333333335,6.789250353606789,8.20377313587133,7.598173515981735,49,2
532,266,729317,2014,Dubai International ,1,45.25,Mumbai Indians,Sunrisers Hyderabad,45.214285714285715,"['AJ Finch', 'S Dhawan', 'KL Rahul', 'DA Warner']","['Z Khan', 'SL Malinga', 'PP Ojha']",125.54479418886197,132.04066265060243,138.40856924254018,6.650817236255572,6.237113402061857,8.20377313587133,44,2
533,266,729317,2014,Dubai International ,2,45.25,Sunrisers Hyderabad,Mumbai Indians,43.91304347826087,"['BR Dunk', 'RG Sharma', 'CJ Anderson', 'AT Rayudu', 'KA Pollard']","['DW Steyn', 'B Kumar', 'KV Sharma', 'DJG Sammy']",123.92799513109729,132.63305322128852,101.5625,6.170711297071129,5.966777408637874,7.1625000000000005,32,3
534,267,729313,2014,Dubai International ,1,45.25,Kings XI Punjab,Royal Challengers Bangalore,45.71739130434783,"['CH Gayle', 'PA Patel', 'V Kohli', 'YV Takawale', 'Yuvraj Singh', 'AB de Villiers']","['GJ Maxwell', 'Sandeep Sharma', 'MG Johnson']",144.13830361966504,126.25766871165645,129.1866028708134,8.756756756756756,6.789250353606789,7.598173515981735,44,4
535,267,729313,2014,Dubai International ,2,45.25,Royal Challengers Bangalore,Kings XI Punjab,45.55555555555556,"['CA Pujara', 'V Sehwag', 'WP Saha']","['MA Starc', 'JA Morkel', 'VR Aaron', 'AB Dinda']",123.92799513109729,153.8793103448276,138.98531375166888,6.769230769230769,8.236536430834214,8.388206388206388,33,2
536,268,729309,2014,Sharjah Cricket Stad,1,45.535714285714285,Delhi Daredevils,Mumbai Indians,45.63529411764706,"['RG Sharma', 'AP Tare', 'CJ Anderson', 'AT Rayudu']","['S Nadeem', 'Mohammed Shami', 'JP Duminy', 'WD Parnell']",132.63305322128852,113.55140186915888,101.5625,8.01290322580645,7.413024085637823,7.481927710843373,37,2
537,268,729309,2014,Sharjah Cricket Stad,2,45.535714285714285,Mumbai Indians,Delhi Daredevils,45.214285714285715,"['Q de Kock', 'M Vijay']","['SL Malinga', 'PP Ojha', 'Z Khan', 'Harbhajan Singh']",140.21823850350742,120.83333333333333,123.92799513109729,6.237113402061857,8.20377313587133,6.650817236255572,31,0
538,269,729305,2014,Sheikh Zayed Stadium,1,43.672413793103445,Rajasthan Royals,Royal Challengers Bangalore,45.39325842696629,"['PA Patel', 'YV Takawale', 'V Kohli', 'Yuvraj Singh', 'AB de Villiers', 'S Rana', 'JA Morkel']","['STR Binny', 'TG Southee', 'KW Richardson', 'SR Watson']",126.25766871165645,123.92799513109729,129.1866028708134,7.2749999999999995,7.636363636363637,6.758620689655173,22,5
539,269,729305,2014,Sheikh Zayed Stadium,2,43.672413793103445,Royal Challengers Bangalore,Rajasthan Royals,45.55555555555556,"['AM Rahane', 'KK Nair', 'SV Samson', 'AM Nayar']","['MA Starc', 'R Rampaul']",123.02667392487751,141.1904761904762,145.632183908046,6.769230769230769,8.20377313587133,8.20377313587133,36,2
540,270,729303,2014,Dubai International ,1,45.25,Chennai Super Kings,Mumbai Indians,45.3963963963964,"['MEK Hussey', 'AP Tare', 'CJ Anderson', 'RG Sharma']","['IC Pandey', 'BW Hilfenhaus', 'R Ashwin', 'MM Sharma']",115.67635903919088,113.55140186915888,101.5625,6.959107806691449,8.20377313587133,6.529898804047838,31,2
541,270,729303,2014,Dubai International ,2,45.25,Mumbai Indians,Chennai Super Kings,45.214285714285715,"['DR Smith', 'BB McCullum']","['PP Ojha', 'Z Khan', 'SL Malinga', 'CJ Anderson']",136.09172482552344,136.61971830985914,123.92799513109729,8.20377313587133,6.650817236255572,6.237113402061857,51,0
542,271,729297,2014,Dubai International ,1,45.25,Rajasthan Royals,Chennai Super Kings,45.39325842696629,"['DR Smith', 'BB McCullum']","['DS Kulkarni', 'TG Southee', 'JP Faulkner']",136.09172482552344,136.61971830985914,123.92799513109729,7.419540229885058,7.636363636363637,7.790575916230367,51,1
543,271,729297,2014,Dubai International ,2,45.25,Chennai Super Kings,Rajasthan Royals,45.3963963963964,"['AM Nayar', 'AM Rahane', 'SV Samson', 'SR Watson']","['BW Hilfenhaus', 'IC Pandey', 'R Ashwin']",123.92799513109729,123.02667392487751,145.632183908046,8.20377313587133,6.959107806691449,6.529898804047838,38,2
544,272,729293,2014,Sheikh Zayed Stadium,1,43.672413793103445,Chennai Super Kings,Delhi Daredevils,45.3963963963964,"['DR Smith', 'BB McCullum', 'SK Raina']","['JP Duminy', 'Mohammed Shami', 'S Nadeem', 'JD Unadkat']",136.09172482552344,136.61971830985914,154.79338842975207,7.481927710843373,7.413024085637823,8.01290322580645,34,1
545,272,729293,2014,Sheikh Zayed Stadium,2,43.672413793103445,Delhi Daredevils,Chennai Super Kings,45.63529411764706,"['MA Agarwal', 'M Vijay', 'KD Karthik', 'MK Tiwary', 'JP Duminy']","['IC Pandey', 'BW Hilfenhaus', 'MM Sharma']",128.57142857142858,120.83333333333333,140.57971014492753,6.959107806691449,8.20377313587133,7.862068965517241,24,3
546,273,729289,2014,Dubai International ,1,45.25,Kolkata Knight Riders,Delhi Daredevils,44.40952380952381,"['JH Kallis', 'MK Pandey', 'G Gambhir', 'RV Uthappa']","['Mohammed Shami', 'NM Coulter-Nile', 'JD Unadkat']",123.92799513109729,132.86290322580646,130.53984575835474,7.413024085637823,6.9815303430079165,7.449720670391061,31,2
547,273,729289,2014,Dubai International ,2,45.25,Delhi Daredevils,Kolkata Knight Riders,45.63529411764706,"['M Vijay', 'MA Agarwal', 'KD Karthik', 'LRPL Taylor']","['R Vinay Kumar', 'M Morkel', 'Shakib Al Hasan']",120.83333333333333,128.57142857142858,140.57971014492753,7.246753246753247,6.933194154488518,7.52967032967033,49,2
548,274,729285,2014,Sheikh Zayed Stadium,1,43.672413793103445,Sunrisers Hyderabad,Rajasthan Royals,43.91304347826087,"['AJ Finch', 'DA Warner', 'S Dhawan']","['DS Kulkarni', 'KW Richardson', 'JP Faulkner']",125.54479418886197,145.03642987249546,132.04066265060243,7.419540229885058,6.758620689655173,7.790575916230367,41,1
549,274,729285,2014,Sheikh Zayed Stadium,2,43.672413793103445,Rajasthan Royals,Sunrisers Hyderabad,45.39325842696629,"['AM Nayar', 'SV Samson', 'AM Rahane', 'SR Watson']","['DW Steyn', 'B Kumar', 'I Sharma']",123.92799513109729,145.632183908046,123.02667392487751,6.170711297071129,5.966777408637874,7.03574144486692,30,2
550,275,729281,2014,Sharjah Cricket Stad,1,45.535714285714285,Delhi Daredevils,Royal Challengers Bangalore,45.63529411764706,"['MA Agarwal', 'M Vijay', 'KD Karthik', 'MK Tiwary', 'JP Duminy']","['MA Starc', 'JA Morkel', 'VR Aaron']",128.57142857142858,120.83333333333333,140.57971014492753,6.769230769230769,8.236536430834214,8.388206388206388,30,3
551,275,729281,2014,Sharjah Cricket Stad,2,45.535714285714285,Royal Challengers Bangalore,Delhi Daredevils,45.55555555555556,"['PA Patel', 'NJ Maddinson', 'V Kohli']","['JP Duminy', 'Mohammed Shami', 'WD Parnell', 'S Nadeem']",126.25766871165645,95.23809523809523,129.1866028708134,7.481927710843373,7.413024085637823,8.20377313587133,50,1
552,276,598073,2013,Eden Gardens,1,46.26623376623377,Chennai Super Kings,Mumbai Indians,45.3963963963964,"['DR Smith', 'KD Karthik', 'AP Tare', 'RG Sharma', 'AT Rayudu']","['MM Sharma', 'JA Morkel']",136.09172482552344,140.57971014492753,113.55140186915888,7.862068965517241,8.236536430834214,8.20377313587133,34,3
553,276,598073,2013,Eden Gardens,2,46.26623376623377,Mumbai Indians,Chennai Super Kings,45.214285714285715,"['MEK Hussey', 'M Vijay', 'SK Raina', 'S Badrinath', 'DJ Bravo']","['SL Malinga', 'MG Johnson', 'PP Ojha', 'R Dhawan']",115.67635903919088,120.83333333333333,154.79338842975207,6.237113402061857,7.598173515981735,8.20377313587133,35,4
554,277,598071,2013,Feroz Shah Kotla,1,46.7,Rajasthan Royals,Sunrisers Hyderabad,45.39325842696629,"['PA Patel', 'S Dhawan', 'GH Vihari', 'CL White']","['VS Malik', 'JP Faulkner', 'SR Watson']",126.25766871165645,132.04066265060243,82.6086956521739,8.20377313587133,7.790575916230367,6.9839449541284395,27,2
555,277,598071,2013,Feroz Shah Kotla,2,46.7,Sunrisers Hyderabad,Rajasthan Royals,43.91304347826087,"['R Dravid', 'AM Rahane', 'SR Watson']","['DW Steyn', 'I Sharma', 'NLTC Perera']",123.92799513109729,123.02667392487751,128.1733746130031,6.170711297071129,7.03574144486692,7.351648351648352,44,1
556,278,598069,2013,Rajiv Gandhi Interna,1,44.06122448979592,Sunrisers Hyderabad,Kolkata Knight Riders,43.91304347826087,"['MS Bisla', 'G Gambhir', 'JH Kallis']","['DW Steyn', 'Anand Rajan', 'NLTC Perera']",113.26086956521739,130.53984575835474,123.92799513109729,6.170711297071129,8.20377313587133,7.351648351648352,33,1
557,278,598069,2013,Rajiv Gandhi Interna,2,44.06122448979592,Kolkata Knight Riders,Sunrisers Hyderabad,44.40952380952381,"['PA Patel', 'S Dhawan']","['YK Pathan', 'PJ Sangwan', 'SP Narine']",126.25766871165645,132.04066265060243,123.92799513109729,6.554347826086957,8.248021108179419,6.560093348891481,45,0
558,279,598068,2013,M Chinnaswamy Stadiu,1,44.65384615384616,Royal Challengers Bangalore,Chennai Super Kings,45.55555555555556,"['V Kohli', 'CH Gayle', 'AB de Villiers']","['R Ashwin', 'CH Morris', 'JO Holder', 'DJ Bravo']",129.1866028708134,144.13830361966504,151.11111111111111,6.529898804047838,7.531380753138075,8.54054054054054,76,1
559,279,598068,2013,M Chinnaswamy Stadiu,2,44.65384615384616,Chennai Super Kings,Royal Challengers Bangalore,45.3963963963964,"['MEK Hussey', 'M Vijay', 'SK Raina', 'DJ Bravo', 'MS Dhoni']","['R Rampaul', 'Z Khan', 'JD Unadkat', 'R Vinay Kumar', 'RP Singh']",115.67635903919088,120.83333333333333,154.79338842975207,8.20377313587133,6.650817236255572,7.449720670391061,56,3
